name,score
2011_001105,3.410000
2011_001106,3.180000
2011_001107,3.210000
2011_001110,3.370000
2011_001111,3.130000
2011_001114,2.960000
2011_001116,3.299122
2011_001117,3.150000
2011_001123,3.080000
2011_001124,3.350000
2011_001126,3.345000
2011_001127,3.040363
2011_001128,3.080000
2011_001133,2.886991
2011_001134,3.130000
2011_001135,3.440000
2011_001136,3.170000
2011_001137,5.109058
2011_001138,3.330000
2011_001139,3.262413
2011_001144,3.160000
2011_001146,3.390000
2011_001149,3.320000
2011_001150,3.132318
2011_001152,3.290000
2011_001153,3.550000
2011_001158,3.250000
2011_001159,3.140000
2011_001160,3.462278
2011_001161,3.379687
2011_001163,3.120000
2011_001166,3.090000
2011_001167,3.385659
2011_001168,3.119556
2011_001169,3.470038
2011_001173,3.110000
2011_001175,3.576227
2011_001176,3.380000
2011_001188,2.701955
2011_001189,3.251221
2011_001190,3.519517
2011_001192,3.560000
2011_001193,3.440000
2011_001198,3.170000
2011_001201,3.114856
2011_001203,3.384805
2011_001208,3.360000
2011_001211,2.732790
2011_001213,3.080000
2011_001215,3.600000
2011_001216,3.349105
2011_001217,3.280000
2011_001220,3.282516
2011_001221,3.640000
2011_001223,3.660000
2011_001226,3.790000
2011_001227,3.450000
2011_001229,2.610000
2011_001232,3.020000
2011_001238,3.029041
2011_001240,3.171782
2011_001245,3.130000
2011_001246,3.090000
2011_001251,3.250396
2011_001252,3.070000
2011_001253,3.480000
2011_001254,3.114099
2011_001255,3.376296
2011_001257,3.078917
2011_001259,2.968701
2011_001260,3.220000
2011_001261,3.060000
2011_001263,3.154950
2011_001264,2.973230
2011_001266,3.341566
2011_001270,3.310000
2011_001271,3.388085
2011_001272,3.050000
2011_001276,3.350000
2011_001277,3.190000
2011_001281,3.125030
2011_001282,3.170000
2011_001283,3.172739
2011_001284,2.760000
2011_001285,3.380000
2011_001286,3.355718
2011_001287,2.850000
2011_001288,3.390000
2011_001290,3.082658
2011_001292,2.920000
2011_001295,3.550000
2011_001302,3.423576
2011_001304,3.710000
2011_001305,3.540000
2011_001310,3.280000
2011_001311,3.306658
2011_001313,3.420000
2011_001315,2.740000
2011_001318,3.470000
2011_001319,3.360000
2011_001320,2.588214
2011_001323,3.050000
2011_001326,2.950000
2011_001327,3.290000
2011_001329,3.350000
2011_001330,3.518936
2011_001333,3.200000
2011_001335,3.410000
2011_001336,3.450000
2011_001337,3.330000
2011_001341,3.310000
2011_001344,2.697948
2011_001346,3.273034
2011_001350,3.131518
2011_001354,3.080000
2011_001355,3.208254
2011_001357,3.390000
2011_001360,3.210000
2011_001366,3.160000
2011_001369,3.270000
2011_001370,3.300000
2011_001373,3.270000
2011_001375,3.240000
2011_001381,3.090000
2011_001382,3.311488
2011_001384,3.759258
2011_001387,3.191735
2011_001388,3.060000
2011_001389,3.030000
2011_001390,3.200000
2011_001394,3.080000
2011_001399,3.010000
2011_001400,3.333732
2011_001402,3.530000
2011_001404,3.320000
2011_001406,3.430000
2011_001407,3.220902
2011_001411,2.953425
2011_001412,3.260000
2011_001414,2.878324
2011_001416,3.310000
2011_001421,3.202663
2011_001422,3.235083
2011_001424,3.180000
2011_001432,2.917546
2011_001434,2.830000
2011_001440,3.940000
2011_001441,3.260000
2011_001447,3.180000
2011_001449,3.295000
2011_001451,3.280000
2011_001455,3.811025
2011_001456,3.300000
2011_001463,2.870000
2011_001464,3.080000
2011_001466,3.644616
2011_001467,3.528034
2011_001471,2.920000
2011_001475,3.327988
2011_001476,3.380000
2011_001479,3.468856
2011_001480,2.785618
2011_001489,3.450355
2011_001498,3.060000
2011_001501,3.290000
2011_001503,3.383092
2011_001505,2.888622
2011_001507,3.581694
2011_001508,3.089524
2011_001510,3.270000
2011_001514,2.710000
2011_001518,3.230000
2011_001519,3.280000
2011_001521,3.235337
2011_001524,3.395814
2011_001525,3.100000
2011_001526,3.320000
2011_001529,5.309060
2011_001530,3.662337
2011_001531,3.310000
2011_001532,3.255516
2011_001534,2.880000
2011_001535,3.520000
2011_001536,3.340000
2011_001537,3.030174
2011_001538,3.440000
2011_001541,3.372660
2011_001542,3.250000
2011_001543,3.370000
2011_001544,3.120000
2011_001546,3.470000
2011_001547,3.550000
2011_001549,3.240000
2011_001557,6.165092
2011_001558,3.220285
2011_001560,3.310000
2011_001566,4.840000
2011_001567,3.332232
2011_001568,2.870000
2011_001571,3.410000
2011_001572,2.760000
2011_001573,3.667608
2011_001582,3.050000
2011_001586,3.540000
2011_001589,3.120000
2011_001591,3.240000
2011_001592,3.141740
2011_001596,3.380000
2011_001597,3.056071
2011_001599,3.343262
2011_001600,4.451816
2011_001601,3.195515
2011_001602,3.272211
2011_001605,3.230000
2011_001606,3.160000
2011_001607,2.720000
2011_001608,3.300000
2011_001611,3.030000
2011_001612,3.360000
2011_001613,3.250000
2011_001614,3.060000
2011_001616,3.185676
2011_001618,3.290000
2011_001619,3.744878
2011_001620,3.130000
2011_001621,5.940000
2011_001622,3.390000
2011_001624,3.320000
2011_001625,3.360000
2011_001628,3.315086
2011_001629,3.920000
2011_001632,3.220000
2011_001641,3.140000
2011_001642,3.155309
2011_001643,3.140047
2011_001647,2.971407
2011_001649,3.370665
2011_001650,3.340000
2011_001652,3.176331
2011_001653,3.050000
2011_001655,3.360000
2011_001656,3.080000
2011_001662,3.200000
2011_001663,3.087791
2011_001665,3.290000
2011_001666,3.380000
2011_001669,3.790000
2011_001671,3.150000
2011_001673,3.250000
2011_001674,3.074352
2011_001678,3.330000
2011_001679,3.194113
2011_001689,3.390000
2011_001691,3.358244
2011_001693,3.388392
2011_001694,2.782112
2011_001695,3.656686
2011_001698,3.420000
2011_001699,3.210000
2011_001700,3.430000
2011_001705,3.390000
2011_001707,3.250000
2011_001708,3.250000
2011_001710,3.310000
2011_001712,2.730000
2011_001713,3.220000
2011_001714,3.140000
2011_001715,3.487991
2011_001716,3.259870
2011_001719,3.365083
2011_001720,3.116205
2011_001722,3.150000
2011_001726,3.537579
2011_001727,3.250000
2011_001730,3.410000
2011_001732,3.480000
2011_001733,3.230000
2011_001739,3.360000
2011_001740,3.430005
2011_001741,3.300000
2011_001745,3.397464
2011_001747,3.570000
2011_001748,3.950122
2011_001751,3.564637
2011_001753,2.710000
2011_001754,3.260000
2011_001755,3.200000
2011_001757,3.124551
2011_001764,3.108927
2011_001765,3.080000
2011_001766,3.900000
2011_001769,3.540000
2011_001770,3.396571
2011_001771,3.240000
2011_001775,3.069937
2011_001776,3.220000
2011_001779,2.870269
2011_001782,3.330000
2011_001785,3.350000
2011_001789,2.858790
2011_001790,3.170000
2011_001791,3.320000
2011_001793,3.220000
2011_001794,3.290000
2011_001796,3.100000
2011_001799,3.200000
2011_001800,3.190494
2011_001801,3.120000
2011_001805,4.523846
2011_001806,3.367716
2011_001810,3.210000
2011_001811,3.640000
2011_001812,3.340000
2011_001815,3.160000
2011_001819,3.430731
2011_001820,4.288048
2011_001822,3.239061
2011_001824,3.360000
2011_001825,3.158609
2011_001826,3.378371
2011_001827,3.100000
2011_001833,3.320000
2011_001834,3.080000
2011_001837,3.809634
2011_001840,2.870000
2011_001841,3.364522
2011_001842,3.574895
2011_001845,3.360000
2011_001847,3.840000
2011_001854,3.090000
2011_001855,3.046682
2011_001856,3.490000
2011_001858,2.697826
2011_001862,3.490000
2011_001863,2.930000
2011_001866,3.006696
2011_001868,3.746199
2011_001870,3.483424
2011_001871,3.052895
2011_001872,3.252437
2011_001873,2.870000
2011_001875,3.140000
2011_001876,3.060000
2011_001877,3.020000
2011_001880,3.930000
2011_001884,3.410000
2011_001885,3.540000
2011_001886,3.240000
2011_001889,3.250000
2011_001891,3.450000
2011_001893,3.020000
2011_001895,3.150000
2011_001896,3.120000
2011_001900,3.407094
2011_001901,3.500000
2011_001902,2.957788
2011_001904,3.230000
2011_001906,3.090000
2011_001910,3.117128
2011_001911,2.990000
2011_001914,3.365845
2011_001919,3.098246
2011_001920,3.932464
2011_001922,3.370000
2011_001924,3.004401
2011_001926,3.362916
2011_001927,3.065043
2011_001928,3.300000
2011_001929,3.270000
2011_001930,3.150000
2011_001932,5.337549
2011_001937,3.340000
2011_001938,3.450000
2011_001941,3.470000
2011_001942,2.860000
2011_001944,3.330000
2011_001945,3.260000
2011_001946,3.400000
2011_001949,3.857300
2011_001950,2.976774
2011_001951,3.020000
2011_001952,3.055550
2011_001956,3.056333
2011_001959,2.856661
2011_001961,3.410000
2011_001962,3.380000
2011_001964,3.320000
2011_001966,3.050000
2011_001967,2.610000
2011_001971,3.107422
2011_001972,3.108617
2011_001974,3.060000
2011_001975,3.390000
2011_001977,3.370000
2011_001980,3.155000
2011_001982,3.375749
2011_001984,3.010000
2011_001986,2.890000
2011_001987,3.460000
2011_001988,3.480000
2011_001989,3.174848
2011_001991,3.430000
2011_002002,3.780000
2011_002003,3.320000
2011_002004,2.977617
2011_002005,3.266790
2011_002006,3.380000
2011_002012,2.835231
2011_002016,2.944686
2011_002018,3.320000
2011_002019,3.310000
2011_002021,3.530000
2011_002022,3.310000
2011_002027,2.850000
2011_002031,2.980000
2011_002033,3.320000
2011_002034,2.910000
2011_002036,3.710000
2011_002038,3.085741
2011_002039,4.958588
2011_002040,3.019944
2011_002041,3.040000
2011_002042,3.746889
2011_002044,3.220691
2011_002045,3.740000
2011_002046,3.220000
2011_002047,3.410000
2011_002049,3.280000
2011_002050,3.110000
2011_002053,3.090000
2011_002055,2.980000
2011_002062,3.180000
2011_002063,3.577244
2011_002064,3.310118
2011_002073,3.130000
2011_002074,3.530000
2011_002075,3.378725
2011_002079,3.352152
2011_002085,3.425735
2011_002088,2.880197
2011_002091,3.417764
2011_002093,3.270000
2011_002096,3.110000
2011_002097,3.290000
2011_002098,3.740000
2011_002100,2.820000
2011_002102,3.830000
2011_002105,3.280000
2011_002106,3.359262
2011_002107,3.185643
2011_002108,3.520000
2011_002109,3.351059
2011_002110,3.320000
2011_002111,3.440000
2011_002113,3.446625
2011_002114,3.337845
2011_002116,2.990000
2011_002119,3.063781
2011_002121,3.140000
2011_002124,3.390000
2011_002128,3.328995
2011_002131,3.360000
2011_002132,2.920000
2011_002134,3.270000
2011_002135,3.330000
2011_002137,3.300000
2011_002142,3.380000
2011_002143,3.553570
2011_002144,3.215338
2011_002147,3.250000
2011_002148,3.363443
2011_002149,3.310000
2011_002150,3.720000
2011_002154,3.510000
2011_002156,3.330000
2011_002158,3.443127
2011_002159,3.440000
2011_002160,3.070000
2011_002163,3.290000
2011_002167,3.540000
2011_002169,3.240000
2011_002173,3.190000
2011_002174,5.693740
2011_002177,2.840000
2011_002178,3.180000
2011_002179,3.520000
2011_002184,3.310000
2011_002185,3.719879
2011_002186,3.663693
2011_002189,3.230000
2011_002192,3.580000
2011_002193,3.270000
2011_002200,3.367660
2011_002211,2.790000
2011_002215,3.500000
2011_002218,3.240000
2011_002221,3.430000
2011_002222,2.720000
2011_002223,3.190000
2011_002224,3.310000
2011_002227,3.450000
2011_002228,2.820000
2011_002230,2.940000
2011_002234,3.250000
2011_002236,3.510000
2011_002237,3.348715
2011_002239,3.629538
2011_002241,3.200000
2011_002244,3.404561
2011_002245,3.380000
2011_002246,3.066648
2011_002247,3.172544
2011_002248,3.190000
2011_002251,3.100000
2011_002252,3.510000
2011_002253,3.180000
2011_002260,3.740000
2011_002265,2.877275
2011_002268,3.427521
2011_002269,2.840000
2011_002270,3.275169
2011_002272,3.290000
2011_002273,3.259035
2011_002276,2.985242
2011_002278,3.400000
2011_002279,3.040000
2011_002280,3.220000
2011_002281,3.189666
2011_002284,3.110000
2011_002291,3.430000
2011_002292,3.260000
2011_002294,3.520000
2011_002295,2.930000
2011_002298,3.250000
2011_002300,2.890000
2011_002301,3.294544
2011_002303,3.229078
2011_002308,3.035843
2011_002312,3.313717
2011_002317,3.217277
2011_002318,3.556017
2011_002322,3.080000
2011_002324,2.910000
2011_002325,3.429159
2011_002327,3.370000
2011_002330,3.400000
2011_002335,3.330517
2011_002341,3.016114
2011_002343,3.160000
2011_002346,3.312203
2011_002347,3.159871
2011_002348,3.340000
2011_002350,3.420000
2011_002357,3.162521
2011_002358,3.360000
2011_002359,3.450000
2011_002362,3.050000
2011_002365,3.440000
2011_002366,3.092730
2011_002371,2.707496
2011_002379,3.260000
2011_002380,3.294433
2011_002381,3.120000
2011_002384,3.240000
2011_002385,3.240000
2011_002386,3.300000
2011_002387,3.420000
2011_002388,3.410000
2011_002389,3.190000
2011_002391,4.010000
2011_002393,3.300000
2011_002394,3.370000
2011_002395,3.010000
2011_002396,3.260000
2011_002397,3.270000
2011_002398,2.882203
2011_002402,3.460000
2011_002406,3.130000
2011_002407,2.660000
2011_002409,3.197683
2011_002410,3.080000
2011_002413,3.330000
2011_002414,3.286501
2011_002418,3.350000
2011_002419,3.010415
2011_002420,3.410000
2011_002421,3.750000
2011_002422,3.420000
2011_002429,3.302283
2011_002433,3.680000
2011_002435,4.130000
2011_002436,3.072106
2011_002443,4.991263
2011_002447,3.170000
2011_002448,3.240000
2011_002453,3.160000
2011_002455,3.420000
2011_002457,3.340000
2011_002458,3.400000
2011_002459,3.420000
2011_002460,3.250000
2011_002461,3.099931
2011_002462,3.590000
2011_002463,3.260000
2011_002464,4.857043
2011_002470,3.060000
2011_002474,3.550000
2011_002476,3.166646
2011_002479,3.480000
2011_002482,3.379865
2011_002484,3.360000
2011_002488,3.297648
2011_002490,3.172356
2011_002491,3.360000
2011_002492,3.350000
2011_002494,3.470000
2011_002495,3.390000
2011_002498,3.550000
2011_002503,3.243129
2011_002504,3.320000
2011_002505,3.370000
2011_002507,3.620000
2011_002509,3.630000
2011_002511,3.257684
2011_002514,3.470000
2011_002515,3.260672
2011_002516,3.340000
2011_002519,3.269409
2011_002520,3.068106
2011_002526,3.320000
2011_002528,2.972505
2011_002531,3.387108
2011_002532,3.447765
2011_002533,3.190000
2011_002535,3.280000
2011_002536,3.340000
2011_002542,3.370000
2011_002543,5.282530
2011_002548,3.199760
2011_002551,3.080000
2011_002552,3.450000
2011_002553,3.370000
2011_002554,3.390831
2011_002555,3.340000
2011_002556,3.200000
2011_002558,3.322349
2011_002559,3.570000
2011_002560,3.420000
2011_002561,3.137342
2011_002566,3.380000
2011_002567,3.120000
2011_002568,3.110000
2011_002571,3.353551
2011_002575,4.398176
2011_002578,3.441280
2011_002579,3.706106
2011_002582,3.220000
2011_002583,3.122309
2011_002584,3.420000
2011_002585,3.492590
2011_002588,3.260000
2011_002589,2.850000
2011_002590,3.290000
2011_002592,3.330000
2011_002594,3.418134
2011_002598,3.590000
2011_002601,3.018297
2011_002605,3.560000
2011_002606,3.420000
2011_002609,3.210000
2011_002610,3.450000
2011_002612,3.490000
2011_002614,3.530000
2011_002616,3.290000
2011_002617,3.120000
2011_002618,3.370000
2011_002620,4.055763
2011_002623,3.294257
2011_002624,3.510000
2011_002629,3.787870
2011_002631,3.190000
2011_002636,3.240000
2011_002638,3.508584
2011_002639,3.160000
2011_002640,3.290000
2011_002641,3.360105
2011_002644,3.612993
2011_002649,3.325153
2011_002650,3.340000
2011_002652,3.141614
2011_002656,3.460000
2011_002657,3.250000
2011_002658,3.260000
2011_002661,4.105357
2011_002662,3.350000
2011_002664,3.320000
2011_002673,2.820204
2011_002674,2.900000
2011_002675,3.332711
2011_002676,3.463545
2011_002677,3.190000
2011_002678,3.293815
2011_002685,2.846793
2011_002687,3.350000
2011_002694,3.270000
2011_002697,3.230000
2011_002699,2.830000
2011_002706,3.290000
2011_002709,3.550000
2011_002713,3.203619
2011_002714,3.999842
2011_002715,2.835114
2011_002717,3.090000
2011_002719,3.370000
2011_002724,2.920379
2011_002725,3.390000
2011_002726,3.400000
2011_002730,3.120000
2011_002738,3.210000
2011_002740,3.380000
2011_002742,3.440000
2011_002746,3.230000
2011_002748,3.300000
2011_002750,4.243996
2011_002751,3.059505
2011_002752,3.780000
2011_002754,3.180000
2011_002756,3.490000
2011_002760,3.114695
2011_002765,3.257872
2011_002766,3.250000
2011_002767,3.240000
2011_002770,3.062526
2011_002772,2.960000
2011_002775,4.299492
2011_002776,3.270000
2011_002779,3.290000
2011_002780,3.265964
2011_002782,3.376717
2011_002784,6.443199
2011_002786,3.077653
2011_002790,3.170000
2011_002795,3.430000
2011_002796,3.413293
2011_002798,3.460000
2011_002802,3.230000
2011_002803,3.220000
2011_002805,3.150000
2011_002808,3.350000
2011_002810,3.408954
2011_002811,3.175000
2011_002812,3.250000
2011_002814,3.697727
2011_002817,2.910000
2011_002818,3.450000
2011_002821,3.390000
2011_002823,2.950000
2011_002826,3.268678
2011_002830,3.390000
2011_002831,3.050000
2011_002833,2.853044
2011_002834,3.560000
2011_002838,3.470000
2011_002841,3.360000
2011_002842,3.610690
2011_002851,3.280000
2011_002852,3.540000
2011_002854,4.177189
2011_002863,3.320000
2011_002864,3.290000
2011_002867,3.360000
2011_002868,2.912881
2011_002870,3.620000
2011_002871,3.410000
2011_002872,3.795636
2011_002873,3.400000
2011_002879,3.438468
2011_002880,3.470000
2011_002881,3.280000
2011_002883,3.100000
2011_002884,3.250000
2011_002885,3.080000
2011_002887,3.010000
2011_002889,2.980000
2011_002890,3.090000
2011_002897,3.480000
2011_002900,3.389246
2011_002908,2.970000
2011_002911,3.280000
2011_002912,3.523131
2011_002913,3.040000
2011_002916,3.222435
2011_002917,3.260000
2011_002920,3.417019
2011_002921,3.010000
2011_002924,3.418386
2011_002925,3.440000
2011_002927,3.402194
2011_002929,3.250000
2011_002930,3.180000
2011_002932,3.367345
2011_002933,3.420000
2011_002935,3.060281
2011_002937,3.190000
2011_002938,3.037580
2011_002940,3.455037
2011_002942,3.130000
2011_002943,3.140000
2011_002944,3.430000
2011_002947,3.550000
2011_002949,3.279358
2011_002951,3.198614
2011_002953,3.410000
2011_002956,3.344947
2011_002958,3.411839
2011_002962,3.390000
2011_002965,3.330000
2011_002966,3.277197
2011_002967,3.260000
2011_002969,3.441334
2011_002970,3.310000
2011_002971,3.340000
2011_002974,3.280000
2011_002975,3.670000
2011_002978,3.580000
2011_002979,3.360000
2011_002983,3.450000
2011_002985,3.440000
2011_002987,3.310000
2011_002988,3.190000
2011_002992,2.830000
2011_002993,2.854947
2011_002994,3.310000
2011_002997,3.420000
2011_002999,3.300000
2011_003002,3.449628
2011_003003,3.123212
2011_003005,3.179727
2011_003010,3.290000
2011_003011,2.820000
2011_003012,3.190404
2011_003013,2.860000
2011_003016,3.530000
2011_003019,3.340000
2011_003020,3.460000
2011_003023,3.420512
2011_003025,3.330000
2011_003027,3.290000
2011_003028,3.150000
2011_003029,3.320000
2011_003030,2.877953
2011_003034,3.220000
2011_003038,3.490000
2011_003039,3.510000
2011_003041,3.470000
2011_003043,3.300000
2011_003044,3.500000
2011_003047,3.366978
2011_003048,3.290000
2011_003049,3.381087
2011_003050,3.840000
2011_003054,3.640000
2011_003055,3.071429
2011_003057,2.957911
2011_003059,3.242601
2011_003063,3.309059
2011_003065,3.460000
2011_003066,3.440000
2011_003073,3.430000
2011_003074,3.043396
2011_003076,3.640000
